"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","13.3","","","","1"
"2022-01","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","14.8","","","","1"
"2022-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","13.8","","","","1"
"2022-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","11.0","","","","1"
"2022-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","15.6","","","","1"
"2023-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","13.7","","","","1"
"2023-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","13.8","","","","1"
"2023-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434478","7.1.1.1","16.7","","","","1"
"2021-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","28.4","","","","1"
"2021-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","25.0","","","","1"
"2021-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","26.4","","","","1"
"2022-01","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","26.5","","","","1"
"2022-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","25.8","","","","1"
"2022-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","26.5","","","","1"
"2022-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","28.9","","","","1"
"2023-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","23.8","","","","1"
"2023-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","25.1","","","","1"
"2023-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434487","7.1.2.1","26.2","","","","1"
"2021-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","49.6","","","","1"
"2021-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","62.8","","","","1"
"2021-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","60.3","","","","1"
"2022-01","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","58.7","","","","1"
"2022-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","60.4","","","","1"
"2022-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","62.5","","","","1"
"2022-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","55.5","","","","1"
"2023-04","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","62.6","","","","1"
"2023-07","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","61.1","","","","1"
"2023-10","Quebec","2021A000224","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434496","7.1.3.1","57.1","","","","1"
"2021-04","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","20.0","","","","1"
"2021-07","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","11.3","","","","1"
"2021-10","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","12.6","","","","1"
"2022-01","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","17.2","","","","1"
"2022-04","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","13.9","","","","1"
"2022-07","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","11.6","","","","1"
"2022-10","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","13.7","","","","1"
"2023-04","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","15.1","","","","1"
"2023-07","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","14.3","","","","1"
"2023-10","Quebec","2021A000224","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434514","7.2.1.1","19.4","","","","1"
"2021-04","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","27.1","","","","1"
"2021-07","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","24.8","","","","1"
"2021-10","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","26.1","","","","1"
"2022-01","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","27.6","","","","1"
"2022-04","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","26.0","","","","1"
"2022-07","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","25.1","","","","1"
"2022-10","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","27.9","","","","1"
"2023-04","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","24.4","","","","1"
"2023-07","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","25.0","","","","1"
"2023-10","Quebec","2021A000224","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434523","7.2.2.1","25.8","","","","1"
"2021-04","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","53.0","","","","1"
"2021-07","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","63.9","","","","1"
"2021-10","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","61.3","","","","1"
"2022-01","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","55.2","","","","1"
"2022-04","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","60.1","","","","1"
"2022-07","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","63.3","","","","1"
"2022-10","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","58.4","","","","1"
"2023-04","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","60.6","","","","1"
"2023-07","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","60.7","","","","1"
"2023-10","Quebec","2021A000224","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434532","7.2.3.1","54.9","","","","1"
"2021-04","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","24.1","","","","1"
"2021-07","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","13.2","","","","1"
"2021-10","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","14.0","","","","1"
"2022-01","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","12.4","","","","1"
"2022-04","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","13.7","","","","1"
"2022-07","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","10.4","","","","1"
"2022-10","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","17.5","","","","1"
"2023-04","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","12.2","","","","1"
"2023-07","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","13.4","","","","1"
"2023-10","Quebec","2021A000224","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434550","7.3.1.1","14.0","","","","1"
"2021-04","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","29.7","","","","1"
"2021-07","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","25.2","","","","1"
"2021-10","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","26.7","","","","1"
"2022-01","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","25.5","","","","1"
"2022-04","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","25.6","","","","1"
"2022-07","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","28.0","","","","1"
"2022-10","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","29.9","","","","1"
"2023-04","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","23.2","","","","1"
"2023-07","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","25.2","","","","1"
"2023-10","Quebec","2021A000224","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434559","7.3.2.1","26.7","","","","1"
"2021-04","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","46.2","","","","1"
"2021-07","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","61.6","","","","1"
"2021-10","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","59.3","","","","1"
"2022-01","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","62.2","","","","1"
"2022-04","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","60.7","","","","1"
"2022-07","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","61.6","","","","1"
"2022-10","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","52.6","","","","1"
"2023-04","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","64.6","","","","1"
"2023-07","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","61.5","","","","1"
"2023-10","Quebec","2021A000224","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434568","7.3.3.1","59.3","","","","1"
"2021-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","31.2","","","","1"
"2021-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","19.7","","","","1"
"2021-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","19.6","","","","1"
"2022-01","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","21.9","","","","1"
"2022-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","21.9","","","","1"
"2022-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","17.4","","","","1"
"2022-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","27.7","","","","1"
"2023-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","22.8","","","","1"
"2023-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","23.3","","","","1"
"2023-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434586","8.1.1.1","27.4","","","","1"
"2021-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","31.6","","","","1"
"2021-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","29.9","","","","1"
"2021-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","30.1","","","","1"
"2022-01","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","29.7","","","","1"
"2022-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","30.6","","","","1"
"2022-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","29.7","","","","1"
"2022-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","31.3","","","","1"
"2023-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","29.6","","","","1"
"2023-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","30.1","","","","1"
"2023-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434595","8.1.2.1","28.4","","","","1"
"2021-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","37.2","","","","1"
"2021-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","50.4","","","","1"
"2021-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","50.3","","","","1"
"2022-01","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","48.4","","","","1"
"2022-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","47.5","","","","1"
"2022-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","52.9","","","","1"
"2022-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","41.0","","","","1"
"2023-04","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","47.6","","","","1"
"2023-07","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","46.7","","","","1"
"2023-10","Ontario","2021A000235","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434604","8.1.3.1","44.3","","","","1"
"2021-04","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","26.4","","","","1"
"2021-07","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","17.6","","","","1"
"2021-10","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","20.0","","","","1"
"2022-01","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","20.6","","","","1"
"2022-04","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","21.6","","","","1"
"2022-07","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","17.9","","","","1"
"2022-10","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","27.2","","","","1"
"2023-04","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","24.7","","","","1"
"2023-07","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","23.7","","","","1"
"2023-10","Ontario","2021A000235","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434622","8.2.1.1","27.7","","","","1"
"2021-04","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","33.3","","","","1"
"2021-07","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","31.5","","","","1"
"2021-10","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","29.2","","","","1"
"2022-01","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","29.8","","","","1"
"2022-04","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","31.7","","","","1"
"2022-07","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","30.3","","","","1"
"2022-10","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","31.4","","","","1"
"2023-04","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","27.2","","","","1"
"2023-07","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","28.6","","","","1"
"2023-10","Ontario","2021A000235","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434631","8.2.2.1","26.5","","","","1"
"2021-04","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","40.4","","","","1"
"2021-07","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","50.8","","","","1"
"2021-10","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","50.9","","","","1"
"2022-01","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","49.6","","","","1"
"2022-04","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","46.7","","","","1"
"2022-07","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","51.8","","","","1"
"2022-10","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","41.4","","","","1"
"2023-04","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","48.1","","","","1"
"2023-07","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","47.7","","","","1"
"2023-10","Ontario","2021A000235","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434640","8.2.3.1","45.8","","","","1"
"2021-04","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","35.8","","","","1"
"2021-07","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","21.6","","","","1"
"2021-10","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","19.2","","","","1"
"2022-01","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","23.2","","","","1"
"2022-04","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","22.1","","","","1"
"2022-07","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","16.9","","","","1"
"2022-10","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","28.1","","","","1"
"2023-04","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","21.0","","","","1"
"2023-07","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","22.8","","","","1"
"2023-10","Ontario","2021A000235","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434658","8.3.1.1","27.1","","","","1"
"2021-04","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","30.0","","","","1"
"2021-07","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","28.4","","","","1"
"2021-10","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","31.1","","","","1"
"2022-01","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","29.6","","","","1"
"2022-04","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","29.5","","","","1"
"2022-07","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","29.0","","","","1"
"2022-10","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","31.3","","","","1"
"2023-04","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","31.9","","","","1"
"2023-07","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","31.5","","","","1"
"2023-10","Ontario","2021A000235","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434667","8.3.2.1","30.2","","","","1"
"2021-04","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","34.2","","","","1"
"2021-07","Ontario","2021A000235","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434676","8.3.3.1","49.9","","","","1"
